	time	x	y	theta	v	omega
994	78.92	-0.014	0.165	1.4931	0.000	-0.000
995	78.99	-0.014	0.165	1.4930	0.000	0.000
996	79.06	-0.014	0.165	1.4930	-0.000	0.000
997	79.15	-0.014	0.165	1.4931	0.000	-0.000
998	79.23	-0.014	0.165	1.4930	-0.000	0.000
999	79.31	-0.014	0.165	1.4931	0.000	-0.000
1000	79.38	-0.014	0.165	1.4931	0.000	0.000
1001	79.47	-0.014	0.165	1.4931	-0.000	0.000
1002	79.54	-0.014	0.165	1.4931	0.000	0.000
1003	79.61	-0.014	0.165	1.4931	0.000	0.000
1004	79.68	-0.014	0.165	1.4931	0.000	-0.000
1005	79.76	-0.014	0.165	1.4930	0.000	0.000
1006	79.83	-0.014	0.165	1.4930	-0.000	-0.000
1007	79.92	-0.014	0.165	1.4930	-0.000	0.000
1008	79.99	-0.014	0.165	1.4930	0.000	0.000
1009	80.06	-0.014	0.165	1.4930	-0.000	-0.000
1010	80.14	-0.014	0.165	1.4930	0.000	0.000
1011	80.21	-0.014	0.165	1.4930	-0.000	-0.000
1012	80.28	-0.014	0.165	1.4930	0.000	0.000
1013	80.35	-0.014	0.165	1.4930	-0.000	0.000
1014	80.42	-0.014	0.165	1.4931	0.000	0.000
1015	80.49	-0.014	0.165	1.4931	0.000	-0.000
1016	80.57	-0.014	0.165	1.4930	0.000	0.000
1017	80.65	-0.014	0.165	1.4930	0.000	0.000
1018	80.72	-0.014	0.165	1.4931	0.000	0.000
1019	80.83	-0.014	0.165	1.4931	-0.000	-0.000
1020	80.90	-0.014	0.165	1.4930	0.000	0.000
1021	80.97	-0.014	0.165	1.4931	0.000	-0.000
1022	81.04	-0.014	0.165	1.4930	0.000	0.000
1023	81.12	-0.014	0.165	1.4930	-0.000	0.000
1024	81.20	-0.014	0.165	1.4930	0.000	0.000
1025	81.27	-0.014	0.165	1.4930	-0.000	0.000
1026	81.34	-0.014	0.165	1.4931	0.000	0.000
1027	81.41	-0.014	0.165	1.4931	0.000	0.000
1028	81.50	-0.014	0.165	1.4931	0.000	-0.000
1029	81.57	-0.014	0.165	1.4930	-0.000	0.000
1030	81.64	-0.014	0.165	1.4931	0.000	0.000
1031	81.71	-0.014	0.165	1.4931	-0.000	-0.000
1032	81.79	-0.014	0.165	1.4930	0.000	0.000
1033	81.87	-0.014	0.165	1.4931	0.000	-0.000
1034	81.95	-0.014	0.165	1.4930	0.000	0.000
1035	82.02	-0.014	0.165	1.4930	0.000	0.000
1036	82.09	-0.014	0.165	1.4930	0.000	-0.000
1037	82.16	-0.014	0.165	1.4930	-0.000	0.000
1038	82.25	-0.014	0.165	1.4930	0.000	-0.000
1039	82.32	-0.014	0.165	1.4930	-0.000	0.000
1040	82.40	-0.014	0.165	1.4930	0.000	0.000
1041	82.47	-0.014	0.165	1.4930	0.000	0.000
1042	82.55	-0.014	0.165	1.4930	0.000	-0.000
1043	82.62	-0.014	0.165	1.4930	-0.000	0.000
1044	82.70	-0.014	0.165	1.4931	0.000	0.000
1045	82.77	-0.014	0.165	1.4931	0.000	-0.000
1046	82.86	-0.014	0.165	1.4930	-0.000	0.000
1047	82.93	-0.014	0.165	1.4930	0.000	0.000
1048	83.00	-0.014	0.165	1.4930	0.000	0.000
1049	83.07	-0.014	0.165	1.4930	0.000	0.000
1050	83.15	-0.014	0.165	1.4930	0.000	-0.000
1051	83.25	-0.014	0.165	1.4930	0.000	0.000
1052	83.32	-0.014	0.165	1.4930	-0.000	0.000
1053	83.40	-0.014	0.165	1.4930	0.000	-0.000
1054	83.48	-0.014	0.165	1.4930	0.000	0.000
1055	83.56	-0.014	0.165	1.4931	0.000	-0.000
1056	83.63	-0.014	0.165	1.4930	-0.000	0.000
1057	83.72	-0.014	0.165	1.4931	0.000	-0.000
1058	83.79	-0.014	0.165	1.4930	0.000	0.000
1059	83.87	-0.014	0.165	1.4930	-0.000	-0.000
1060	83.94	-0.014	0.165	1.4930	0.000	0.000
1061	84.03	-0.014	0.165	1.4931	-0.000	-0.000
1062	84.10	-0.014	0.165	1.4931	0.000	0.000
1063	84.17	-0.014	0.165	1.4931	0.000	-0.000
1064	84.27	-0.014	0.165	1.4930	0.000	0.000
1065	84.34	-0.014	0.165	1.4930	0.000	0.000
1066	84.41	-0.014	0.165	1.4931	-0.000	-0.000
1067	84.48	-0.014	0.165	1.4930	-0.000	0.000
1068	84.55	-0.014	0.165	1.4931	0.000	0.000
1069	84.64	-0.014	0.165	1.4931	0.000	-0.000
1070	84.71	-0.014	0.165	1.4930	0.000	0.000
1071	84.79	-0.014	0.165	1.4931	0.000	0.000
1072	84.86	-0.014	0.165	1.4931	0.000	-0.000
1073	84.94	-0.014	0.165	1.4931	0.000	0.000
1074	85.01	-0.014	0.165	1.4931	-0.000	0.000
1075	85.09	-0.014	0.165	1.4931	0.000	0.000
1076	85.16	-0.014	0.165	1.4931	0.000	0.000
1077	85.25	-0.014	0.165	1.4931	0.000	0.000
1078	85.32	-0.014	0.165	1.4931	-0.000	0.000
1079	85.39	-0.014	0.165	1.4931	0.000	-0.000
1080	85.46	-0.014	0.165	1.4931	-0.000	-0.000
1081	85.54	-0.014	0.165	1.4930	0.000	0.000
1082	85.62	-0.014	0.165	1.4931	-0.000	0.000
1083	85.70	-0.014	0.165	1.4931	0.000	0.000
1084	85.77	-0.014	0.165	1.4931	0.000	-0.000
1085	85.86	-0.014	0.165	1.4930	0.000	-0.000
1086	85.93	-0.014	0.165	1.4930	0.000	0.000
1087	86.00	-0.014	0.165	1.4930	0.000	-0.001
1088	86.07	-0.014	0.165	1.4930	0.001	-0.002
1089	86.15	-0.014	0.165	1.4928	-0.000	-0.002
1090	86.22	-0.014	0.165	1.4927	-0.000	-0.004
1091	86.31	-0.014	0.165	1.4923	0.018	-0.060
1092	86.38	-0.014	0.166	1.4881	0.033	-0.106
1093	86.45	-0.014	0.168	1.4805	0.033	-0.107
1094	86.52	-0.014	0.171	1.4729	0.034	-0.113
1095	86.61	-0.013	0.174	1.4634	0.038	-0.126
1096	86.72	-0.013	0.178	1.4497	0.038	-0.132
1097	86.79	-0.013	0.180	1.4402	0.038	-0.173
1098	86.87	-0.012	0.184	1.4256	0.046	-0.213
1099	86.94	-0.012	0.187	1.4103	0.044	-0.232
1100	87.03	-0.011	0.191	1.3906	0.045	-0.249
1101	87.10	-0.011	0.194	1.3729	0.055	-0.280
1102	87.19	-0.010	0.198	1.3490	0.056	-0.250
1103	87.26	-0.009	0.202	1.3312	0.085	-0.336
1104	87.34	-0.007	0.209	1.3026	0.093	-0.335
1105	87.41	-0.005	0.216	1.2784	0.100	-0.330
1106	87.50	-0.003	0.224	1.2503	0.098	-0.338
1107	87.57	-0.001	0.230	1.2262	0.097	-0.328
1108	87.66	0.002	0.238	1.1983	0.099	-0.330
1109	87.73	0.005	0.245	1.1748	0.092	-0.302
1110	87.81	0.008	0.252	1.1491	0.094	-0.317
1111	87.88	0.010	0.258	1.1264	0.090	-0.305
1112	87.96	0.013	0.264	1.1046	0.089	-0.307
1113	88.03	0.016	0.270	1.0826	0.084	-0.294
1114	88.10	0.019	0.275	1.0613	0.089	-0.316
1115	88.19	0.023	0.282	1.0343	0.083	-0.279
1116	88.29	0.027	0.290	1.0038	0.078	-0.267
1117	88.37	0.030	0.294	0.9850	0.072	-0.257
1118	88.45	0.034	0.299	0.9630	0.071	-0.262
1119	88.52	0.037	0.304	0.9444	0.059	-0.217
1120	88.61	0.039	0.308	0.9262	0.051	-0.247
1121	88.68	0.042	0.310	0.9086	0.043	-0.211
1122	88.75	0.043	0.313	0.8934	0.043	-0.269
1123	88.82	0.045	0.315	0.8741	0.040	-0.258
1124	88.90	0.048	0.318	0.8523	0.049	-0.313
1125	88.98	0.050	0.321	0.8297	0.042	-0.304
1126	89.06	0.052	0.323	0.8040	0.047	-0.357
1127	89.17	0.056	0.327	0.7657	0.047	-0.374
1128	89.24	0.058	0.329	0.7387	0.048	-0.393
1129	89.33	0.061	0.332	0.7050	0.055	-0.414
1130	89.40	0.064	0.334	0.6754	0.059	-0.446
1131	89.47	0.068	0.337	0.6436	0.056	-0.451
1132	89.54	0.071	0.340	0.6113	0.055	-0.421
1133	89.61	0.074	0.342	0.5811	0.061	-0.504
1134	89.69	0.078	0.344	0.5450	0.057	-0.448
1135	89.76	0.081	0.346	0.5126	0.050	-0.443
1136	89.84	0.085	0.348	0.4749	0.053	-0.460
1137	89.91	0.088	0.350	0.4421	0.052	-0.479
1138	90.00	0.092	0.352	0.4018	0.038	-0.432
1139	90.07	0.095	0.353	0.3704	0.024	-0.467
1140	90.14	0.097	0.354	0.3367	0.033	-0.469
1141	90.22	0.099	0.355	0.3031	0.025	-0.366
1142	90.29	0.101	0.355	0.2765	0.013	-0.543
1143	90.37	0.102	0.355	0.2302	0.016	-0.408
1144	90.44	0.103	0.356	0.2010	0.023	-0.405
1145	90.53	0.105	0.356	0.1668	0.019	-0.408
1146	90.60	0.106	0.356	0.1376	0.011	-0.446
1147	90.69	0.107	0.356	0.0992	0.004	-0.420
1148	90.76	0.107	0.356	0.0691	-0.005	-0.429
1149	90.83	0.107	0.356	0.0381	0.000	-0.439
1150	90.90	0.107	0.356	0.0069	-0.005	-0.449
1151	90.97	0.107	0.356	-0.0251	-0.005	-0.455
1152	91.05	0.106	0.356	-0.0577	-0.012	-0.462
1153	91.12	0.105	0.356	-0.0908	-0.011	-0.483
1154	91.20	0.104	0.357	-0.1315	-0.018	-0.501
1155	91.27	0.103	0.357	-0.1674	-0.017	-0.500
1156	91.36	0.102	0.357	-0.2095	-0.012	-0.501
1157	91.43	0.101	0.357	-0.2452	-0.020	-0.491
1158	91.51	0.099	0.358	-0.2868	-0.014	-0.518
1159	91.58	0.098	0.358	-0.3239	-0.019	-0.497
1160	91.67	0.097	0.358	-0.3660	-0.006	-0.513
1161	91.74	0.096	0.359	-0.4031	-0.009	-0.548
1162	91.83	0.096	0.359	-0.4492	0.000	-0.522
1163	91.90	0.096	0.359	-0.4864	0.005	-0.556
1164	91.98	0.096	0.359	-0.5333	0.000	-0.541
1165	92.05	0.096	0.359	-0.5723	0.010	-0.549
1166	92.14	0.097	0.358	-0.6191	0.017	-0.575
1167	92.21	0.098	0.357	-0.6603	0.024	-0.545
1168	92.30	0.099	0.356	-0.7067	0.031	-0.530
1169	92.37	0.101	0.355	-0.7447	0.045	-0.538
1170	92.44	0.104	0.353	-0.7839	0.051	-0.538
1171	92.51	0.106	0.350	-0.8222	0.053	-0.520
1172	92.58	0.109	0.347	-0.8597	0.064	-0.513
1173	92.65	0.112	0.344	-0.8963	0.077	-0.536
1174	92.73	0.115	0.339	-0.9344	0.094	-0.529
1175	92.81	0.120	0.333	-0.9795	0.108	-0.542
1176	92.92	0.126	0.323	-1.0380	0.123	-0.525
1177	92.99	0.131	0.316	-1.0754	0.132	-0.480
1178	93.06	0.135	0.308	-1.1096	0.143	-0.502
1179	93.13	0.140	0.298	-1.1453	0.156	-0.512
1180	93.22	0.145	0.286	-1.1887	0.162	-0.541
1181	93.29	0.150	0.276	-1.2272	0.169	-0.562
1182	93.37	0.154	0.262	-1.2748	0.191	-0.478
1183	93.45	0.158	0.249	-1.3093	0.199	-0.464
1184	93.53	0.163	0.233	-1.3486	0.208	-0.428
1185	93.60	0.166	0.218	-1.3793	0.219	-0.421
1186	93.69	0.170	0.200	-1.4154	0.225	-0.404
1187	93.76	0.172	0.184	-1.4444	0.223	-0.379
1188	93.83	0.174	0.168	-1.4716	0.223	-0.363
1189	93.90	0.176	0.152	-1.4974	0.230	-0.403
1190	93.97	0.177	0.136	-1.5263	0.228	-0.378
1191	94.05	0.178	0.119	-1.5534	0.222	-0.330
1192	94.12	0.178	0.103	-1.5771	0.226	-0.370
1193	94.21	0.178	0.082	-1.6131	0.226	-0.347
1194	94.29	0.177	0.065	-1.6380	0.228	-0.368
1195	94.36	0.176	0.049	-1.6643	0.229	-0.353
1196	94.43	0.174	0.033	-1.6894	0.231	-0.362
1197	94.51	0.172	0.013	-1.7201	0.225	-0.358
1198	94.58	0.170	-0.003	-1.7456	0.234	-0.367
1199	94.67	0.166	-0.022	-1.7767	0.240	-0.345
1200	94.78	0.161	-0.048	-1.8144	0.251	-0.321
1201	94.85	0.157	-0.065	-1.8374	0.257	-0.314
1202	94.95	0.150	-0.089	-1.8677	0.249	-0.288
1203	95.02	0.145	-0.106	-1.8883	0.256	-0.291
1204	95.09	0.139	-0.123	-1.9090	0.265	-0.310
1205	95.16	0.133	-0.141	-1.9312	0.256	-0.248
1206	95.23	0.126	-0.158	-1.9489	0.246	-0.274
1207	95.30	0.120	-0.175	-1.9685	0.233	-0.222
1208	95.38	0.113	-0.190	-1.9844	0.250	-0.237
1209	95.45	0.106	-0.207	-2.0015	0.250	-0.274
1210	95.52	0.099	-0.223	-2.0210	0.247	-0.254
1211	95.59	0.091	-0.239	-2.0393	0.243	-0.231
1212	95.66	0.083	-0.255	-2.0561	0.251	-0.263
1213	95.74	0.075	-0.271	-2.0749	0.263	-0.258
1214	95.81	0.066	-0.287	-2.0933	0.258	-0.252
1215	95.88	0.056	-0.303	-2.1117	0.243	-0.250
1216	95.95	0.047	-0.318	-2.1297	0.258	-0.251
1217	96.02	0.037	-0.334	-2.1478	0.267	-0.234
1218	96.10	0.027	-0.350	-2.1648	0.269	-0.242
1219	96.17	0.016	-0.366	-2.1823	0.268	-0.248
1220	96.24	0.005	-0.382	-2.2001	0.284	-0.201
1221	96.33	-0.009	-0.402	-2.2172	0.296	-0.218
1222	96.40	-0.022	-0.419	-2.2327	0.294	-0.221
1223	96.48	-0.038	-0.438	-2.2516	0.288	-0.215
1224	96.55	-0.050	-0.454	-2.2669	0.289	-0.201
1225	96.64	-0.066	-0.473	-2.2839	0.303	-0.130
1226	96.71	-0.080	-0.489	-2.2932	0.318	-0.145
1227	96.80	-0.098	-0.510	-2.3054	0.318	-0.113
1228	96.87	-0.113	-0.526	-2.3135	0.314	-0.093
1229	96.95	-0.131	-0.546	-2.3214	0.317	-0.088
1230	97.02	-0.147	-0.563	-2.3277	0.316	-0.056
1231	97.10	-0.163	-0.579	-2.3317	0.323	-0.047
1232	97.17	-0.178	-0.596	-2.3351	0.325	-0.038
1233	97.24	-0.195	-0.613	-2.3378	0.325	-0.018
1234	97.31	-0.211	-0.630	-2.3392	0.339	-0.014
1235	97.38	-0.228	-0.647	-2.3402	0.344	-0.009
1236	97.47	-0.248	-0.668	-2.3409	0.355	0.017
1237	97.54	-0.266	-0.687	-2.3396	0.333	0.028
1238	97.61	-0.283	-0.704	-2.3376	0.336	0.033
1239	97.68	-0.299	-0.721	-2.3353	0.345	0.023
1240	97.76	-0.317	-0.739	-2.3337	0.352	0.051
1241	97.84	-0.337	-0.761	-2.3293	0.344	0.010
1242	97.91	-0.354	-0.779	-2.3286	0.370	0.051
1243	97.99	-0.373	-0.798	-2.3249	0.376	0.041
1244	98.06	-0.391	-0.818	-2.3220	0.358	0.061
1245	98.13	-0.409	-0.837	-2.3175	0.371	0.104
1246	98.20	-0.427	-0.856	-2.3101	0.387	0.095
1247	98.27	-0.445	-0.877	-2.3033	0.387	0.127
1248	98.36	-0.467	-0.901	-2.2926	0.376	0.140
1249	98.43	-0.485	-0.921	-2.2826	0.368	0.169
1250	98.51	-0.505	-0.945	-2.2683	0.374	0.219
1251	98.59	-0.523	-0.965	-2.2525	0.383	0.219
1252	98.67	-0.543	-0.991	-2.2339	0.374	0.256
1253	98.74	-0.560	-1.012	-2.2155	0.353	0.309
1254	98.83	-0.578	-1.036	-2.1892	0.356	0.293
1255	98.90	-0.592	-1.056	-2.1683	0.387	0.323
1256	98.98	-0.611	-1.084	-2.1409	0.383	0.353
1257	99.05	-0.626	-1.107	-2.1158	0.361	0.358
1258	99.14	-0.642	-1.133	-2.0853	0.362	0.401
1259	99.21	-0.654	-1.155	-2.0566	0.391	0.377
1260	99.28	-0.668	-1.180	-2.0293	0.390	0.410
1261	99.36	-0.680	-1.206	-1.9999	0.377	0.436
1262	99.43	-0.691	-1.230	-1.9687	0.359	0.462
1263	99.50	-0.701	-1.254	-1.9358	0.359	0.395
1264	99.57	-0.710	-1.278	-1.9077	0.374	0.451
1265	99.65	-0.721	-1.307	-1.8695	0.373	0.463
1266	99.73	-0.729	-1.333	-1.8365	0.336	0.467
1267	99.81	-0.736	-1.361	-1.7965	0.332	0.490
1268	99.88	-0.741	-1.384	-1.7616	0.353	0.489
1269	99.97	-0.747	-1.413	-1.7204	0.357	0.503
1270	100.04	-0.751	-1.438	-1.6841	0.347	0.485
1271	100.12	-0.754	-1.467	-1.6433	0.325	0.484
1272	100.20	-0.756	-1.491	-1.6083	0.345	0.571
1273	100.28	-0.757	-1.520	-1.5600	0.330	0.478
1274	100.35	-0.757	-1.544	-1.5255	0.325	0.543
1275	100.42	-0.756	-1.567	-1.4862	0.303	0.536
1276	100.50	-0.754	-1.589	-1.4478	0.311	0.507
1277	100.57	-0.751	-1.611	-1.4112	0.310	0.534
1278	100.65	-0.747	-1.637	-1.3660	0.302	0.514
1279	100.72	-0.742	-1.658	-1.3291	0.300	0.518
1280	100.81	-0.736	-1.683	-1.2842	0.307	0.540
1281	100.88	-0.730	-1.705	-1.2455	0.301	0.483
1282	100.97	-0.722	-1.729	-1.2045	0.294	0.524
1283	101.04	-0.714	-1.748	-1.1667	0.291	0.509
1284	101.11	-0.706	-1.768	-1.1299	0.289	0.509
1285	101.18	-0.697	-1.787	-1.0935	0.282	0.506
1286	101.26	-0.688	-1.804	-1.0574	0.277	0.498
1287	101.33	-0.678	-1.822	-1.0219	0.289	0.501
1288	101.40	-0.667	-1.839	-0.9860	0.287	0.530
1289	101.48	-0.654	-1.860	-0.9409	0.292	0.537
1290	101.55	-0.642	-1.876	-0.9024	0.280	0.534
1291	101.64	-0.627	-1.895	-0.8569	0.284	0.540
1292	101.71	-0.614	-1.911	-0.8185	0.279	0.561
1293	101.80	-0.598	-1.928	-0.7713	0.270	0.539
1294	101.87	-0.584	-1.941	-0.7326	0.262	0.585
1295	101.95	-0.567	-1.956	-0.6831	0.266	0.548
1296	102.02	-0.552	-1.968	-0.6432	0.259	0.562
1297	102.10	-0.537	-1.979	-0.6032	0.265	0.597
1298	102.17	-0.521	-1.990	-0.5595	0.268	0.587
1299	102.24	-0.505	-2.001	-0.5174	0.256	0.585
1300	102.32	-0.486	-2.011	-0.4681	0.248	0.588
1301	102.40	-0.471	-2.019	-0.4262	0.248	0.625
1302	102.48	-0.451	-2.028	-0.3733	0.251	0.608
1303	102.55	-0.435	-2.034	-0.3297	0.253	0.628
1304	102.62	-0.418	-2.040	-0.2850	0.257	0.654
1305	102.70	-0.400	-2.045	-0.2375	0.244	0.611
1306	102.77	-0.383	-2.050	-0.1940	0.250	0.636
1307	102.84	-0.365	-2.053	-0.1481	0.244	0.624
1308	102.91	-0.348	-2.056	-0.1037	0.234	0.605
1309	102.98	-0.332	-2.057	-0.0609	0.236	0.627
1310	103.05	-0.315	-2.058	-0.0157	0.241	0.623
1311	103.14	-0.294	-2.059	0.0371	0.244	0.619
1312	103.21	-0.277	-2.058	0.0815	0.242	0.630
1313	103.30	-0.256	-2.056	0.1348	0.243	0.640
1314	103.37	-0.239	-2.054	0.1810	0.245	0.636
1315	103.44	-0.221	-2.051	0.2269	0.255	0.639
1316	103.51	-0.204	-2.047	0.2724	0.261	0.661
1317	103.58	-0.186	-2.042	0.3198	0.267	0.676
1318	103.65	-0.168	-2.036	0.3679	0.269	0.622
1319	103.73	-0.150	-2.029	0.4124	0.279	0.625
1320	103.80	-0.131	-2.021	0.4576	0.272	0.665
1321	103.87	-0.114	-2.012	0.5049	0.267	0.622
1322	103.94	-0.097	-2.003	0.5495	0.281	0.598
1323	104.01	-0.080	-1.992	0.5927	0.286	0.598
1324	104.09	-0.063	-1.981	0.6356	0.288	0.569
1325	104.17	-0.043	-1.966	0.6844	0.283	0.542
1326	104.28	-0.019	-1.947	0.7436	0.298	0.531
1327	104.35	-0.003	-1.932	0.7819	0.296	0.508
1328	104.43	0.012	-1.917	0.8193	0.323	0.514
1329	104.50	0.028	-1.900	0.8559	0.310	0.495
1330	104.59	0.047	-1.878	0.9033	0.307	0.461
1331	104.66	0.061	-1.860	0.9361	0.324	0.420
1332	104.75	0.077	-1.838	0.9717	0.338	0.418
1333	104.82	0.091	-1.818	1.0017	0.333	0.408
1334	104.91	0.106	-1.794	1.0363	0.338	0.417
1335	104.98	0.119	-1.774	1.0662	0.340	0.394
1336	105.06	0.133	-1.748	1.1000	0.349	0.360
1337	105.13	0.144	-1.726	1.1256	0.357	0.369
1338	105.23	0.159	-1.695	1.1613	0.348	0.347
1339	105.30	0.169	-1.672	1.1862	0.351	0.353
1340	105.37	0.178	-1.648	1.2117	0.357	0.312
1341	105.45	0.187	-1.624	1.2345	0.361	0.310
1342	105.52	0.196	-1.599	1.2570	0.337	0.310
1343	105.59	0.203	-1.576	1.2793	0.332	0.239
1344	105.66	0.210	-1.553	1.2964	0.325	0.246
1345	105.75	0.218	-1.527	1.3173	0.324	0.200
1346	105.82	0.224	-1.505	1.3315	0.320	0.189
1347	105.90	0.230	-1.478	1.3476	0.321	0.182
1348	105.98	0.235	-1.456	1.3607	0.303	0.169
1349	106.06	0.241	-1.430	1.3751	0.290	0.165
1350	106.13	0.245	-1.410	1.3869	0.308	0.146
1351	106.20	0.249	-1.388	1.3973	0.322	0.130
1352	106.28	0.253	-1.366	1.4066	0.319	0.128
1353	106.35	0.256	-1.343	1.4158	0.312	0.117
1354	106.42	0.260	-1.321	1.4242	0.316	0.120
1355	106.49	0.263	-1.298	1.4328	0.314	0.153
1356	106.58	0.267	-1.272	1.4459	0.336	0.103
1357	106.65	0.270	-1.248	1.4533	0.340	0.105
1358	106.72	0.273	-1.224	1.4608	0.334	0.142
1359	106.79	0.275	-1.199	1.4712	0.332	0.101
1360	106.87	0.278	-1.176	1.4785	0.342	0.076
1361	106.95	0.280	-1.147	1.4849	0.345	0.080
1362	107.02	0.282	-1.122	1.4907	0.335	0.104
1363	107.11	0.285	-1.094	1.4995	0.332	0.099
1364	107.18	0.286	-1.070	1.5066	0.338	0.076
1365	107.27	0.288	-1.041	1.5131	0.347	0.093
1366	107.34	0.290	-1.016	1.5198	0.349	0.115
1367	107.41	0.291	-0.991	1.5282	0.345	0.067
1368	107.48	0.292	-0.965	1.5331	0.357	0.118
1369	107.55	0.293	-0.940	1.5416	0.368	0.063
1370	107.64	0.294	-0.909	1.5469	0.365	0.069
1371	107.71	0.295	-0.882	1.5519	0.365	0.040
1372	107.78	0.295	-0.856	1.5548	0.362	0.026
1373	107.86	0.296	-0.830	1.5567	0.347	0.028
1374	107.93	0.296	-0.805	1.5587	0.363	0.015
1375	108.01	0.296	-0.774	1.5600	0.361	0.032
1376	108.09	0.297	-0.748	1.5623	0.353	0.038
1377	108.17	0.297	-0.718	1.5654	0.335	0.070
1378	108.24	0.297	-0.694	1.5705	0.331	0.062
1379	108.32	0.297	-0.670	1.5750	0.349	0.148
1380	108.39	0.297	-0.645	1.5857	0.351	0.105
1381	108.46	0.296	-0.619	1.5933	0.343	0.145
1382	108.55	0.296	-0.590	1.6057	0.330	0.113
1383	108.62	0.295	-0.566	1.6138	0.345	0.103
1384	108.71	0.294	-0.533	1.6237	0.354	0.074
1385	108.79	0.292	-0.508	1.6291	0.372	0.070
1386	108.86	0.291	-0.481	1.6341	0.365	0.027
1387	108.93	0.289	-0.455	1.6360	0.372	0.004
1388	109.01	0.287	-0.423	1.6363	0.377	-0.020
1389	109.08	0.285	-0.397	1.6349	0.389	-0.092
1390	109.17	0.283	-0.364	1.6271	0.374	-0.084
1391	109.26	0.281	-0.328	1.6191	0.376	-0.066
1392	109.34	0.280	-0.301	1.6143	0.387	-0.093
1393	109.41	0.279	-0.273	1.6077	0.386	-0.079
1394	109.48	0.278	-0.246	1.6020	0.366	-0.090
1395	109.55	0.277	-0.219	1.5955	0.356	-0.114
1396	109.62	0.276	-0.194	1.5873	0.361	-0.138
1397	109.70	0.276	-0.167	1.5773	0.360	-0.175
1398	109.77	0.276	-0.142	1.5647	0.351	-0.227
1399	109.84	0.276	-0.116	1.5483	0.327	-0.277
1400	109.95	0.276	-0.081	1.5182	0.341	-0.274
1401	110.02	0.278	-0.056	1.4984	0.351	-0.327
1402	110.11	0.280	-0.026	1.4705	0.353	-0.345
1403	110.18	0.282	-0.001	1.4458	0.334	-0.328
1404	110.26	0.286	0.027	1.4178	0.326	-0.352
1405	110.34	0.290	0.051	1.3922	0.330	-0.350
1406	110.41	0.294	0.074	1.3671	0.333	-0.357
1407	110.48	0.299	0.097	1.3415	0.327	-0.358
1408	110.55	0.304	0.120	1.3157	0.330	-0.358
1409	110.62	0.310	0.143	1.2900	0.338	-0.385
1410	110.70	0.317	0.167	1.2622	0.330	-0.375
1411	110.77	0.324	0.190	1.2349	0.328	-0.380
1412	110.84	0.332	0.212	1.2073	0.321	-0.388
1413	110.91	0.340	0.234	1.1793	0.319	-0.417
1414	111.00	0.351	0.259	1.1438	0.316	-0.431
1415	111.07	0.360	0.280	1.1127	0.300	-0.412
1416	111.15	0.370	0.300	1.0821	0.287	-0.428
1417	111.22	0.380	0.318	1.0513	0.293	-0.428
1418	111.29	0.390	0.336	1.0203	0.284	-0.428
1419	111.36	0.401	0.354	0.9896	0.278	-0.454
1420	111.44	0.412	0.371	0.9564	0.277	-0.446
1421	111.51	0.423	0.387	0.9240	0.284	-0.486
1422	111.58	0.436	0.404	0.8886	0.290	-0.487
1423	111.65	0.449	0.420	0.8535	0.282	-0.481
1424	111.72	0.462	0.435	0.8187	0.282	-0.481
1425	111.81	0.479	0.453	0.7773	0.283	-0.487
1426	111.89	0.494	0.468	0.7406	0.282	-0.483
1427	111.98	0.514	0.486	0.6946	0.282	-0.470
1428	112.05	0.530	0.499	0.6607	0.270	-0.488
1429	112.13	0.545	0.511	0.6247	0.261	-0.461
1430	112.20	0.561	0.522	0.5916	0.264	-0.475
1431	112.27	0.576	0.533	0.5573	0.258	-0.458
1432	112.34	0.592	0.543	0.5240	0.273	-0.438
1433	112.44	0.615	0.556	0.4816	0.263	-0.453
1434	112.51	0.632	0.565	0.4489	0.259	-0.435
1435	112.59	0.649	0.573	0.4173	0.267	-0.441
1436	112.67	0.670	0.582	0.3797	0.269	-0.435
1437	112.74	0.688	0.589	0.3481	0.269	-0.365
1438	112.82	0.706	0.596	0.3219	0.278	-0.403
1439	112.89	0.725	0.602	0.2927	0.281	-0.385
1440	112.96	0.745	0.608	0.2645	0.276	-0.358
1441	113.06	0.771	0.615	0.2302	0.273	-0.328
1442	113.13	0.790	0.620	0.2067	0.279	-0.367
1443	113.20	0.809	0.624	0.1804	0.286	-0.308
1444	113.27	0.829	0.627	0.1583	0.285	-0.291
1445	113.36	0.854	0.631	0.1333	0.292	-0.264
1446	113.43	0.874	0.634	0.1142	0.297	-0.272
1447	113.51	0.899	0.637	0.0912	0.300	-0.234
1448	113.59	0.921	0.639	0.0743	0.293	-0.173
1449	113.66	0.942	0.641	0.0618	0.274	-0.216
1450	113.73	0.962	0.642	0.0461	0.259	-0.192
1451	113.80	0.981	0.643	0.0322	0.227	-0.178
1452	113.89	1.000	0.643	0.0171	0.214	-0.172
1453	113.96	1.016	0.644	0.0046	0.189	-0.146
1454	114.04	1.029	0.644	-0.0060	0.154	-0.160
1455	114.11	1.040	0.644	-0.0175	0.111	-0.097
1456	114.20	1.051	0.643	-0.0268	0.088	-0.082
1457	114.27	1.057	0.643	-0.0327	0.057	-0.087
1458	114.35	1.061	0.643	-0.0389	0.033	-0.033
1459	114.42	1.064	0.643	-0.0413	0.012	-0.027
1460	114.49	1.065	0.643	-0.0433	-0.002	-0.005
